43.8327,-87.97425,406.4
43.8327,-87.9741,414.5
43.8327,-87.97395,422.6
43.8327,-87.9738,430.6
43.8327,-87.97365,422.6
43.8327,-87.9735,414.5
43.8327,-87.97335,406.4
43.83285,-87.97515,411.8
43.83285,-87.975,419.9
43.83285,-87.97485,427.9
43.83285,-87.9747,436.0
43.83285,-87.97455,444.1
43.83285,-87.9744,452.2
43.83285,-87.97425,460.2
43.83285,-87.9741,468.3
43.83285,-87.97395,476.4
43.83285,-87.9738,484.5
43.83285,-87.97365,476.4
43.83285,-87.9735,468.3
43.83285,-87.97335,460.2
43.83285,-87.9732,452.2
43.83285,-87.97305,444.1
43.83285,-87.9729,436.0
43.83285,-87.97275,427.9
43.83285,-87.9726,419.9
43.83285,-87.97245,411.8
43.833,-87.97545,413.9
43.833,-87.9753,439.9
43.833,-87.97515,465.6
43.833,-87.975,473.7
43.833,-87.97485,481.8
43.833,-87.9747,489.9
43.833,-87.97455,497.9
43.833,-87.9744,506.0
43.833,-87.97425,514.1
43.833,-87.9741,522.2
43.833,-87.97395,530.2
43.833,-87.9738,538.3
43.833,-87.97365,530.2
43.833,-87.9735,522.2
43.833,-87.97335,514.1
43.833,-87.9732,506.0
43.833,-87.97305,497.9
43.833,-87.9729,489.9
43.833,-87.97275,481.8
43.833,-87.9726,473.7
43.833,-87.97245,465.6
43.833,-87.9723,443.8
43.833,-87.97215,418.8
43.83315,-87.97575,406.1
43.83315,-87.9756,432.1
43.83315,-87.97545,458.1
43.83315,-87.9753,484.1
43.83315,-87.97515,510.0
43.83315,-87.975,527.5
43.83315,-87.97485,535.6
43.83315,-87.9747,543.7
43.83315,-87.97455,551.8
43.83315,-87.9744,559.8
43.83315,-87.97425,567.9
43.83315,-87.9741,576.0
43.83315,-87.97395,584.1
43.83315,-87.9738,592.1
43.83315,-87.97365,584.1
43.83315,-87.9735,576.0
43.83315,-87.97335,567.9
43.83315,-87.9732,559.8
43.83315,-87.97305,551.8
43.83315,-87.9729,543.7
43.83315,-87.97275,535.6
43.83315,-87.9726,527.5
43.83315,-87.97245,513.9
43.83315,-87.9723,488.9
43.83315,-87.97215,463.8
43.83315,-87.972,438.8
43.83315,-87.97185,413.8
43.8333,-87.9759,424.3
43.8333,-87.97575,450.3
43.8333,-87.9756,476.3
43.8333,-87.97545,502.2
43.8333,-87.9753,528.2
43.8333,-87.97515,554.2
43.8333,-87.975,580.2
43.8333,-87.97485,589.4
43.8333,-87.9747,597.5
43.8333,-87.97455,605.6
43.8333,-87.9744,613.7
43.8333,-87.97425,621.7
43.8333,-87.9741,629.8
43.8333,-87.97395,637.9
43.8333,-87.9738,646.0
43.8333,-87.97365,637.9
43.8333,-87.9735,629.8
43.8333,-87.97335,621.7
