43.125,-89.44225,407.5
43.125,-89.4421,409.5
43.125,-89.44195,411.5
43.125,-89.4418,413.5
43.125,-89.44165,415.5
43.125,-89.4415,417.5
43.125,-89.44135,419.5
43.125,-89.4412,421.4
43.125,-89.44105,423.4
43.125,-89.4409,425.4
43.125,-89.44075,427.4
43.125,-89.4406,429.4
43.125,-89.44045,431.4
43.125,-89.4403,433.4
43.125,-89.44015,435.4
43.125,-89.44,436.5
43.125,-89.43985,433.0
43.125,-89.4397,429.5
43.125,-89.43955,426.1
43.125,-89.4394,422.6
43.125,-89.43925,419.1
43.125,-89.4391,415.6
43.125,-89.43895,412.2
43.125,-89.4388,408.7
43.12515,-89.44645,406.5
43.12515,-89.4463,408.5
43.12515,-89.44615,410.5
43.12515,-89.446,412.5
43.12515,-89.44585,414.5
43.12515,-89.4457,416.5
43.12515,-89.44555,418.5
43.12515,-89.4454,420.5
43.12515,-89.44525,422.4
43.12515,-89.4451,424.4
43.12515,-89.44495,426.4
43.12515,-89.4448,428.4
43.12515,-89.44465,430.4
43.12515,-89.4445,432.4
43.12515,-89.44435,434.4
43.12515,-89.4442,436.4
43.12515,-89.44405,438.3
43.12515,-89.4439,440.3
43.12515,-89.44375,442.3
43.12515,-89.4436,444.3
43.12515,-89.44345,446.3
43.12515,-89.4433,448.3
43.12515,-89.44315,450.3
43.12515,-89.443,452.3
43.12515,-89.44285,454.2
43.12515,-89.4427,456.2
43.12515,-89.44255,458.2
43.12515,-89.4424,460.2
43.12515,-89.44225,462.2
43.12515,-89.4421,464.2
43.12515,-89.44195,466.2
43.12515,-89.4418,468.2
43.12515,-89.44165,470.2
43.12515,-89.4415,472.1
43.12515,-89.44135,474.1
43.12515,-89.4412,476.1
43.12515,-89.44105,478.1
43.12515,-89.4409,480.1
43.12515,-89.44075,482.1
43.12515,-89.4406,484.1
43.12515,-89.44045,486.1
43.12515,-89.4403,488.0
43.12515,-89.44015,490.0
43.12515,-89.44,491.0
43.12515,-89.43985,487.6
43.12515,-89.4397,484.1
43.12515,-89.43955,480.6
43.12515,-89.4394,477.2
43.12515,-89.43925,473.7
43.12515,-89.4391,470.2
43.12515,-89.43895,466.7
43.12515,-89.4388,463.3
43.12515,-89.43865,459.8
43.12515,-89.4385,456.3
43.12515,-89.43835,452.8
43.12515,-89.4382,449.4
43.12515,-89.43805,445.9
43.12515,-89.4379,442.4
43.12515,-89.43775,439.0
43.12515,-89.4376,435.5
43.12515,-89.43745,432.0
43.12515,-89.4373,428.5
43.12515,-89.43715,425.1
43.12515,-89.437,421.6
43.12515,-89.43685,418.1
43.12515,-89.4367,414.7
43.12515,-89.43655,411.2
43.12515,-89.4364,407.7
43.1253,-89.4505,407.5
43.1253,-89.45035,409.5
43.1253,-89.4502,411.5
43.1253,-89.45005,413.5
43.1253,-89.4499,415.5
43.1253,-89.44975,417.5
43.1253,-89.4496,419.5
43.1253,-89.44945,421.4
43.1253,-89.4493,423.4
43.1253,-89.44915,425.4
43.1253,-89.449,427.4
43.1253,-89.44885,429.4
43.1253,-89.4487,431.4
43.1253,-89.44855,433.4
43.1253,-89.4484,435.4
43.1253,-89.44825,437.4
43.1253,-89.4481,439.3
43.1253,-89.44795,441.3
43.1253,-89.4478,443.3
43.1253,-89.44765,445.3
43.1253,-89.4475,447.3
43.1253,-89.44735,449.3
43.1253,-89.4472,451.3
43.1253,-89.44705,453.3
43.1253,-89.4469,455.2
43.1253,-89.44675,457.2
43.1253,-89.4466,459.2
43.1253,-89.44645,461.2
43.1253,-89.4463,463.2
43.1253,-89.44615,465.2
43.1253,-89.446,467.2
43.1253,-89.44585,469.2
43.1253,-89.4457,471.1
43.1253,-89.44555,473.1
43.1253,-89.4454,475.1
